里 仁 篇 第 四	VERB NOUN NOUN NOUN NUM
公 族 朝 于 內 朝 內 親 也 雖 有 貴 者 以 齒 明 父 子 也 外 朝 以 官 體 異 姓 也 宗 廟 之 中 以 爵 為 位 崇 德 也 宗 人 授 事 以 官 尊 賢 也 登 餕 受 爵 以 上 嗣 尊 祖 之 道 也 喪 紀 以 服 之 輕 重 為 序 不 奪 人 親 也 公 與 族 燕 則 以 齒 而 孝 弟 之 道 達 矣 其 族 食 世 降 一 等 親 親 之 殺 也 戰 則 守 於 公 禰 孝 愛 之 深 也 正 室 守 大 廟 尊 宗 室 而 君 臣 之 道 著 矣 諸 父 諸 兄 守 貴 室 子 弟 守 下 室 而 讓 道 達 矣	NOUN NOUN VERB ADP NOUN NOUN VERB NOUN PART ADV VERB VERB PART VERB NOUN VERB NOUN NOUN PART NOUN NOUN VERB NOUN VERB VERB NOUN PART NOUN NOUN SCONJ NOUN VERB NOUN VERB NOUN VERB NOUN PART NOUN NOUN VERB NOUN VERB NOUN VERB NOUN PART VERB VERB VERB NOUN VERB NOUN NOUN VERB NOUN SCONJ NOUN PART NOUN NOUN VERB NOUN SCONJ VERB VERB VERB NOUN ADV VERB NOUN NOUN PART NOUN ADP NOUN VERB ADV VERB NOUN CCONJ VERB VERB SCONJ NOUN VERB PART PRON NOUN NOUN NOUN VERB NUM NOUN VERB NOUN SCONJ NOUN PART NOUN ADV VERB ADP VERB NOUN ADV VERB SCONJ VERB PART VERB NOUN VERB VERB NOUN VERB NOUN NOUN CCONJ NOUN NOUN SCONJ NOUN VERB PART NOUN NOUN NOUN NOUN VERB NOUN NOUN NOUN NOUN VERB NOUN NOUN CCONJ VERB NOUN VERB PART
五 廟 之 孫 祖 廟 未 毀 雖 及 庶 人 冠 取 妻 必 告 死 必 赴 不 忘 親 也 親 未 絕 而 列 於 庶 人 賤 無 能 也 敬 弔 臨 賻 賵 睦 友 之 道 也 古 者 庶 子 之 官 治 而 邦 國 有 倫 邦 國 有 倫 而 眾 鄉 方 矣 公 族 之 罪 雖 親 不 以 犯 有 司 正 術 也 所 以 體 百 姓 也 刑 于 隱 者 不 與 國 人 慮 兄 弟 也 弗 弔 弗 為 服 哭 于 異 姓 之 廟 為 忝 祖 遠 之 也 素 服 居 外 不 聽 樂 私 喪 之 也 骨 肉 之 親 無 絕 也 公 族 無 宮 刑 不 翦 其 類 也	NUM NOUN SCONJ NOUN NOUN NOUN ADV VERB ADV VERB VERB NOUN ADV VERB NOUN ADV VERB NOUN ADV VERB ADV VERB NOUN PART NOUN ADV VERB CCONJ VERB ADP VERB NOUN VERB VERB NOUN PART ADV VERB VERB VERB VERB VERB NOUN SCONJ NOUN PART NOUN PART VERB NOUN SCONJ NOUN VERB CCONJ NOUN NOUN VERB NOUN NOUN NOUN VERB NOUN CCONJ NOUN VERB NOUN PART NOUN NOUN SCONJ NOUN ADV VERB ADV ADV VERB VERB NOUN VERB NOUN PART PART ADV VERB NUM NOUN PART VERB ADP VERB PART ADV VERB NOUN NOUN VERB NOUN NOUN PART ADV VERB ADV ADP VERB VERB ADP VERB NOUN SCONJ NOUN ADP VERB NOUN VERB PRON PART NOUN VERB VERB NOUN ADV VERB NOUN ADV VERB PRON PART NOUN NOUN SCONJ NOUN VERB VERB PART NOUN NOUN VERB NOUN NOUN ADV VERB PRON NOUN PART
天 子 視 學 大 昕 鼓 徵 所 以 警 眾 也 眾 至 然 後 天 子 至 乃 命 有 司 行 事 興 秩 節 祭 先 師 先 聖 焉 有 司 卒 事 反 命 始 之 養 也 適 東 序 釋 奠 於 先 老 遂 設 三 老 五 更 群 老 之 席 位 焉 適 饌 省 醴 養 老 之 珍 具 遂 發 詠 焉 退 脩 之 以 孝 養 也 反 登 歌 清 廟 既 歌 而 語 以 成 之 也 言 父 子 君 臣 長 幼 之 道 合 德 音 之 致 禮 之 大 者 也 下 管 象 舞 大 武 大 合 眾 以 事 達 有 神 興 有 德 也 正 君 臣 之 位 貴 賤 之 等 焉 而 上 下 之 義 行 矣 有 司 告 以 樂 闋 王 乃 命 公 侯 伯 子 男 及 群 吏 曰 反 養 老 幼 于 東 序 終 之 以 仁 也	NOUN NOUN VERB NOUN VERB NOUN VERB VERB PART ADV VERB NOUN PART NOUN VERB ADV NOUN NOUN NOUN VERB ADV VERB VERB NOUN VERB NOUN VERB NOUN NOUN VERB NOUN NOUN NOUN NOUN PART VERB NOUN VERB NOUN VERB NOUN ADV VERB VERB PART VERB NOUN NOUN VERB VERB ADP NOUN NOUN ADV VERB NUM NOUN NUM NOUN VERB NOUN SCONJ NOUN NOUN PART VERB NOUN VERB NOUN VERB NOUN SCONJ VERB NOUN ADV VERB VERB PART VERB VERB PRON VERB NOUN VERB PART VERB VERB VERB VERB NOUN ADV VERB CCONJ VERB ADV VERB PRON PART VERB NOUN NOUN NOUN NOUN NOUN NOUN SCONJ NOUN VERB NOUN NOUN SCONJ NOUN NOUN SCONJ VERB PART PART VERB NOUN NOUN VERB VERB NOUN ADV VERB NOUN VERB NOUN VERB VERB NOUN VERB VERB NOUN PART VERB NOUN NOUN SCONJ NOUN VERB VERB SCONJ NOUN PART CCONJ NOUN NOUN SCONJ NOUN VERB PART VERB NOUN VERB VERB NOUN VERB NOUN ADV VERB NOUN NOUN NOUN NOUN NOUN ADP NOUN NOUN VERB VERB VERB NOUN NOUN ADP NOUN NOUN VERB SCONJ VERB NOUN PART
是 故 聖 人 之 記 事 也 慮 之 以 大 愛 之 以 敬 行 之 以 禮 脩 之 以 孝 養 紀 之 以 義 終 之 以 仁	PRON NOUN NOUN NOUN SCONJ VERB NOUN PART VERB PRON VERB VERB VERB PRON VERB VERB VERB PRON VERB NOUN VERB PRON VERB NOUN NOUN VERB PRON VERB NOUN VERB SCONJ VERB NOUN
是 故 古 之 人 一 舉 事 而 眾 皆 知 其 德 之 備 也 古 之 君子 舉 大 事 必 慎 其 終 始 而 眾 安 得 不 喻 焉 説命 曰 念 終 始 典 于 學 世子 之 記 曰 朝 夕 至 于 大 寢 之 門 外 問 於 內 豎 曰 今 日 安 否 何 如 內 豎 曰 今 日 安 世子 乃 有 喜 色 其 有 不 安 節 則 內 豎 以 告 世子 世子 色 憂 不 滿 容 內 豎 言 復 初 然 後 亦 復 初 朝 夕 之 食 上 世子 必 在 視 寒 煖 之 節 食 下 問 所 膳 羞 必 知 所 進 以 命 膳 宰 然 後 退 若 內 豎 言 疾 則 世子 親 齊 玄 而 養 膳 宰 之 饌 必 敬 視 之 疾 之 藥 必 親 嘗 之 嘗 饌 善 則 世子 亦 能 食 嘗 饌 寡 世子 亦 不 能 飽 以 至 于 復 初 然 後 亦 復 初	PRON NOUN NOUN SCONJ NOUN NUM VERB NOUN CCONJ NOUN ADV VERB PRON NOUN SCONJ VERB PART NOUN SCONJ NOUN VERB VERB NOUN ADV VERB PRON VERB VERB CCONJ NOUN ADV VERB ADV VERB PART NOUN VERB VERB VERB VERB VERB ADP NOUN NOUN SCONJ NOUN VERB NOUN NOUN VERB ADP VERB NOUN SCONJ NOUN NOUN VERB ADP NOUN NOUN VERB NOUN NOUN VERB VERB PRON VERB NOUN NOUN VERB NOUN NOUN VERB NOUN ADV VERB VERB NOUN PRON VERB ADV VERB VERB ADV NOUN NOUN ADV VERB NOUN NOUN NOUN NOUN ADV VERB NOUN NOUN NOUN VERB VERB NOUN ADV NOUN ADV VERB NOUN NOUN NOUN SCONJ NOUN VERB NOUN ADV VERB VERB VERB VERB SCONJ NOUN NOUN VERB VERB PART VERB VERB ADV VERB PART VERB ADV VERB NOUN NOUN ADV NOUN VERB ADV NOUN NOUN VERB NOUN ADV NOUN ADV VERB NOUN CCONJ VERB NOUN NOUN SCONJ NOUN ADV VERB VERB PRON NOUN SCONJ NOUN ADV ADV VERB PRON VERB NOUN VERB ADV NOUN ADV AUX VERB VERB NOUN VERB NOUN ADV ADV AUX VERB ADV VERB ADP VERB NOUN ADV NOUN ADV VERB NOUN
禮 運	NOUN VERB
昔 者 仲尼 與 於 蜡 賓 事 畢 出 遊 於 觀 之 上 喟 然 而 嘆 仲尼 之 嘆 蓋 嘆 魯 也 言 偃 在 側 曰 君子 何 嘆 孔子 曰 大 道 之 行 也 與 三 代 之 英 丘 未 之 逮 也 而 有 志 焉 大 道 之 行 也 天 下 為 公 選 賢 與 能 講 信 脩 睦 故 人 不 獨 親 其 親 不 獨 子 其 子 使 老 有 所 終 壯 有 所 用 幼 有 所 長 矜 寡 孤 獨 廢 疾 者 皆 有 所 養 男 有 分 女 有 歸 貨 惡 其 棄 於 地 也 不 必 藏 於 己 力 惡 其 不 出 於 身 也 不 必 為 己 是 故 謀 閉 而 不 興 盜 竊 亂 賊 而 不 作 故 外 戶 而 不 閉 是 謂 大 同 今 大 道 既 隱 天 下 為 家 各 親 其 親 各 子 其 子 貨 力 為 己 大 人 世 及 以 為 禮 城 郭 溝 池 以 為 固 禮 義 以 為 紀 以 正 君 臣 以 篤 父 子 以 睦 兄 弟 以 和 夫 婦 以 設 制 度 以 立 田 里 以 賢 勇 知 以 功 為 己 故 謀 用 是 作 而 兵 由 此 起 禹 湯 文 武 成 王 周 公 由 此 其 選 也 此 六 君子 者 未 有 不 謹 於 禮 者 也 以 著 其 義 以 考 其 信 著 有 過 刑 仁 講 讓 示 民 有 常 如 有 不 由 此 者 在 埶 者 去 眾 以 為 殃 是 謂 小 康	NOUN PART PROPN VERB ADP NOUN NOUN NOUN VERB ADV VERB ADP NOUN SCONJ NOUN VERB PART CCONJ VERB PROPN SCONJ VERB PART VERB PROPN PART PROPN PROPN VERB NOUN VERB NOUN ADV VERB PROPN VERB VERB NOUN SCONJ VERB PART ADP NUM NOUN SCONJ NOUN PROPN ADV PRON VERB PART CCONJ VERB NOUN PART VERB NOUN SCONJ VERB PART NOUN NOUN AUX NOUN VERB NOUN VERB NOUN VERB NOUN VERB VERB ADV NOUN ADV ADV VERB PRON NOUN ADV ADV VERB PRON NOUN VERB NOUN VERB PART VERB NOUN VERB PART VERB NOUN VERB PART VERB NOUN NOUN NOUN NOUN NOUN NOUN PART ADV VERB PART VERB NOUN VERB VERB NOUN VERB VERB NOUN VERB PRON VERB ADP NOUN PART ADV ADV VERB ADP PRON NOUN VERB PRON ADV VERB ADP NOUN PART ADV ADV ADP PRON PRON NOUN VERB VERB CCONJ ADV VERB VERB VERB VERB VERB CCONJ ADV VERB ADV NOUN NOUN CCONJ ADV VERB PRON VERB ADV VERB NOUN VERB NOUN ADV VERB NOUN NOUN AUX NOUN ADV VERB PRON NOUN ADV VERB PRON NOUN NOUN NOUN ADP PRON VERB NOUN NOUN VERB VERB AUX NOUN NOUN NOUN NOUN NOUN ADV AUX VERB NOUN NOUN ADV AUX VERB ADV VERB NOUN NOUN ADV VERB NOUN NOUN ADV VERB NOUN NOUN ADV VERB NOUN NOUN ADV VERB VERB NOUN ADV VERB NOUN NOUN ADV VERB NOUN NOUN VERB NOUN ADP PRON ADV VERB VERB PRON VERB CCONJ NOUN VERB PRON VERB PROPN PROPN PROPN PROPN PROPN NOUN PROPN NOUN VERB PRON PRON VERB PART PRON NUM NOUN PART ADV VERB ADV VERB ADP NOUN PART PART ADV VERB PRON NOUN ADV VERB PRON NOUN VERB VERB NOUN VERB NOUN VERB VERB VERB NOUN VERB NOUN ADV VERB ADV VERB PRON PART VERB NOUN PART VERB NOUN VERB AUX NOUN PRON VERB VERB NOUN
言 偃 復 問 曰 如 此 乎 禮 之 急 也 孔子 曰 夫 禮 先 王 以 承 天 之 道 以 治 人 之 情 故 失 之 者 死 得 之 者 生 詩 曰 相 鼠 有 體 人 而 無 禮 人 而 無 禮 胡 不 遄 死 是 故 夫 禮 必 本 於 天 殽 於 地 列 於 鬼 神 達 於 喪 祭 射 御 冠 昏 朝 聘 故 聖 人 以 禮 示 之 故 天 下 國 家 可 得 而 正 也	PROPN PROPN ADV VERB VERB VERB PRON PART NOUN SCONJ VERB PART PROPN VERB PART NOUN NOUN NOUN ADV VERB NOUN SCONJ NOUN ADV VERB NOUN SCONJ NOUN ADV VERB PRON PART VERB VERB PRON PART VERB NOUN VERB VERB NOUN VERB NOUN NOUN CCONJ VERB NOUN NOUN CCONJ VERB NOUN ADV ADV ADV VERB PRON NOUN PRON NOUN ADV VERB ADP NOUN VERB ADP NOUN VERB ADP NOUN NOUN VERB ADP NOUN NOUN NOUN NOUN NOUN NOUN NOUN NOUN ADV NOUN NOUN VERB NOUN VERB PRON ADV NOUN NOUN NOUN NOUN AUX VERB CCONJ VERB PART
言 偃 復 問 曰 夫子 之 極 言 禮 也 可 得 而 聞 與 孔子 曰 我 欲 觀 夏 道 是 故 之 杞 而 不 足 徵 也 吾 得 夏 時 焉 我 欲 觀 殷 道 是 故 之 宋 而 不 足 徵 也 吾 得 坤乾 焉 坤乾 之 義 夏 時 之 等 吾 以 是 觀 之	PROPN PROPN ADV VERB VERB NOUN SCONJ ADV VERB NOUN PART AUX VERB CCONJ VERB PART PROPN VERB PRON AUX VERB PROPN NOUN PRON NOUN VERB PROPN CCONJ ADV AUX VERB PART PRON VERB PROPN NOUN PART PRON AUX VERB PROPN NOUN PRON NOUN VERB PROPN CCONJ ADV AUX VERB PART PRON VERB NOUN PART NOUN SCONJ NOUN PROPN NOUN SCONJ NOUN PRON VERB PRON VERB PRON
夫 禮 之 初 始 諸 飲 食 其 燔 黍 捭 豚 汙 尊 而 抔 飲 蕢 桴 而 土 鼓 猶 若 可 以 致 其 敬 於 鬼 神 及 其 死 也 升 屋 而 號 告 曰 皋 某 復 然 後 飯 腥 而 苴 孰 故 天 望 而 地 藏 也 體 魄 則 降 知 氣 在 上 故 死 者 北 首 生 者 南 鄉 皆 從 其 初	PART NOUN SCONJ NOUN VERB PRON NOUN NOUN PRON VERB NOUN VERB NOUN NOUN VERB CCONJ VERB VERB NOUN NOUN CCONJ NOUN VERB ADV VERB AUX VERB VERB PRON NOUN ADP NOUN NOUN VERB PRON VERB PART VERB NOUN CCONJ VERB VERB VERB INTJ PRON VERB VERB NOUN VERB NOUN CCONJ VERB VERB ADV NOUN VERB CCONJ NOUN VERB PART NOUN NOUN ADV VERB NOUN NOUN VERB NOUN ADV VERB PART NOUN VERB VERB PART NOUN VERB ADV VERB PRON NOUN
昔 者 先 王 未 有 宮 室 冬 則 居 營 窟 夏 則 居 橧 巢 未 有 火 化 食 草 木 之 實 鳥 獸 之 肉 飲 其 血 茹 其 毛 未 有 麻 絲 衣 其 羽 皮	NOUN PART NOUN NOUN ADV VERB NOUN NOUN NOUN ADV VERB VERB NOUN PROPN ADV VERB VERB NOUN ADV VERB NOUN VERB VERB NOUN NOUN SCONJ NOUN NOUN NOUN SCONJ NOUN VERB PRON NOUN VERB PRON NOUN ADV VERB NOUN NOUN VERB PRON NOUN NOUN
後 聖 有 作 然 後 脩 火 之 利 范 金 合 土 以 為 臺 榭 宮 室 牖 戶 以 炮 以 燔 以 亨 以 炙 以 為 醴 酪 治 其 麻 絲 以 為 布 帛 以 養 生 送 死 以 事 鬼 神 上 帝 皆 從 其 朔	NOUN NOUN VERB VERB ADV NOUN VERB NOUN SCONJ NOUN VERB NOUN VERB NOUN ADV VERB NOUN NOUN NOUN NOUN NOUN NOUN ADV VERB ADV VERB ADV VERB ADV VERB ADV VERB NOUN NOUN VERB PRON NOUN NOUN ADV VERB NOUN NOUN ADV VERB VERB VERB VERB ADV VERB NOUN NOUN NOUN NOUN ADV VERB PRON NOUN
故 玄 酒 在 室 醴 醆 在 戶 粢 醍 在 堂 澄 酒 在 下 陳 其 犧 牲 備 其 鼎 俎 列 其 琴 瑟 管 磬 鍾 鼓 脩 其 祝 嘏 以 降 上 神 與 其 先 祖 以 正 君 臣 以 篤 父 子 以 睦 兄 弟 以 齊 上 下 夫 婦 有 所 是 謂 承 天 之 祜	ADV NOUN NOUN VERB NOUN NOUN NOUN VERB NOUN NOUN NOUN VERB NOUN VERB NOUN VERB NOUN VERB PRON NOUN NOUN VERB PRON NOUN NOUN VERB PRON NOUN NOUN NOUN NOUN NOUN NOUN VERB PRON NOUN NOUN ADV VERB NOUN NOUN ADP PRON NOUN NOUN ADV VERB NOUN NOUN ADV VERB NOUN NOUN ADV VERB NOUN NOUN ADV VERB NOUN NOUN NOUN NOUN VERB NOUN PRON VERB VERB NOUN SCONJ NOUN
作 其 祝 號 玄 酒 以 祭 薦 其 血 毛 腥 其 俎 孰 其 殽 與 其 越 席 疏 布 以 幂 衣 其 澣 帛 醴 醆 以 獻 薦 其 燔 炙 君 與 夫 人 交 獻 以 嘉 魂 魄 是 謂 合 莫	VERB PRON VERB NOUN NOUN NOUN ADV VERB VERB PRON NOUN NOUN VERB PRON NOUN VERB PRON NOUN ADP PRON NOUN NOUN VERB NOUN ADV VERB VERB PRON VERB NOUN NOUN NOUN ADV VERB VERB PRON VERB NOUN NOUN ADP NOUN NOUN ADV VERB ADV VERB NOUN NOUN PRON VERB VERB NOUN
然 後 退 而 合 亨 體 其 犬 豕 牛 羊 實 其 簠 簋 籩 豆 鉶 羹 祝 以 孝 告 嘏 以 慈 告 是 謂 大 祥 此 禮 之 大 成 也	ADV NOUN VERB CCONJ VERB VERB VERB PRON NOUN NOUN NOUN NOUN VERB PRON NOUN NOUN NOUN NOUN NOUN NOUN NOUN VERB VERB VERB NOUN VERB VERB VERB PRON VERB ADV VERB PRON NOUN SCONJ ADV VERB PART
孔子 曰 於 呼 哀 哉 我 觀 周 道 幽 厲 傷 之 吾 舍 魯 何 適 矣 魯 之 郊 禘 非 禮 也 周 公 其 衰 矣 杞 之 郊 也 禹 也 宋 之 郊 也 契 也 是 天 子 之 事 守 也 故 天 子 祭 天 地 諸 侯 祭 社 稷	PROPN VERB INTJ INTJ VERB PART PRON VERB PROPN NOUN PROPN PROPN VERB PRON PRON VERB PROPN ADV VERB PART PROPN SCONJ NOUN NOUN ADV NOUN PART PROPN NOUN PRON VERB PART PROPN SCONJ NOUN PART PROPN PART PROPN SCONJ NOUN PART PROPN PART PRON NOUN NOUN SCONJ VERB NOUN PART ADV NOUN NOUN VERB NOUN NOUN NOUN NOUN VERB NOUN NOUN
祝 嘏 莫 敢 易 其 常 古 是 謂 大 假	NOUN NOUN ADV AUX VERB PRON NOUN NOUN PRON VERB VERB NOUN
祝 嘏 辭 說 藏 於 宗 祝 巫 史 非 禮 也 是 謂 幽 國 醆 斝 及 尸 君 非 禮 也 是 謂 僭 君	NOUN NOUN NOUN NOUN VERB ADP NOUN NOUN NOUN NOUN ADV NOUN PART PRON VERB VERB NOUN NOUN NOUN VERB NOUN NOUN ADV NOUN PART PRON VERB VERB NOUN
冕 弁 兵 革 藏 於 私 家 非 禮 也 是 謂 脅 君	NOUN NOUN NOUN NOUN VERB ADP VERB NOUN ADV NOUN PART PRON VERB VERB NOUN
大 夫 具 官 祭 器 不 假 聲 樂 皆 具 非 禮 也 是 謂 亂 國	VERB NOUN VERB NOUN VERB NOUN ADV VERB NOUN NOUN ADV VERB ADV NOUN PART PRON VERB VERB NOUN
故 仕 於 公 曰 臣 仕 於 家 曰 僕 三 年 之 喪 與 新 有 昏 者 期 不 使 以 衰 裳 入 朝 與 家 僕 雜 居 齊 齒 非 禮 也 是 謂 君 與 臣 同 國 故 天 子 有 田 以 處 其 子 孫 諸 侯 有 國 以 處 其 子 孫 大 夫 有 采 以 處 其 子 孫 是 謂 制 度 故 天 子 適 諸 侯 必 舍 其 祖 廟 而 不 以 禮 籍 入 是 謂 天 子 壞 法 亂 紀 諸 侯 非 問 疾 弔 喪 而 入 諸 臣 之 家 是 謂 君 臣 為 謔	ADV VERB ADP NOUN VERB NOUN VERB ADP NOUN VERB NOUN NUM NOUN SCONJ NOUN ADP ADV VERB NOUN PART NOUN ADV VERB VERB NOUN NOUN VERB NOUN ADP NOUN NOUN ADV VERB VERB VERB ADV NOUN PART PRON VERB NOUN ADP NOUN VERB NOUN ADV NOUN NOUN VERB NOUN ADV VERB PRON NOUN NOUN NOUN NOUN VERB NOUN ADV VERB PRON NOUN NOUN VERB NOUN VERB NOUN ADV VERB PRON NOUN NOUN PRON VERB VERB NOUN ADV NOUN NOUN VERB NOUN NOUN ADV VERB PRON NOUN NOUN CCONJ ADV VERB NOUN NOUN VERB PRON VERB NOUN NOUN VERB NOUN VERB NOUN NOUN NOUN ADV VERB NOUN VERB NOUN CCONJ VERB NOUN NOUN SCONJ NOUN PRON VERB NOUN NOUN VERB VERB
是 故 禮 者 君 之 大 柄 也 所 以 別 嫌 明 微 儐 鬼 神 考 制 度 別 仁 義 所 以 治 政 安 君 也 故 政 不 正 則 君 位 危 君 位 危 則 大 臣 倍 小 臣 竊 刑 肅 而 俗 敝 則 法 無 常 法 無 常 而 禮 無 列 禮 無 列 則 士 不 事 也 刑 肅 而 俗 敝 則 民 弗 歸 也 是 謂 疵 國	PRON NOUN NOUN PART NOUN SCONJ VERB NOUN PART PART VERB VERB VERB VERB VERB VERB NOUN NOUN VERB VERB NOUN VERB NOUN NOUN PART ADV VERB NOUN VERB NOUN PART ADV NOUN ADV VERB ADV NOUN NOUN VERB NOUN NOUN VERB ADV VERB NOUN VERB VERB NOUN VERB NOUN VERB CCONJ NOUN VERB ADV NOUN VERB NOUN NOUN VERB NOUN CCONJ NOUN VERB NOUN NOUN VERB NOUN ADV NOUN ADV VERB PART NOUN VERB CCONJ NOUN VERB ADV NOUN ADV VERB PART PRON VERB VERB NOUN
故 政 者 君 之 所 以 藏 身 也 是 故 夫 政 必 本 於 天 殽 以 降 命 命 降 于 社 之 謂 殽 地 降 于 祖 廟 之 謂 仁 義 降 於 山 川 之 謂 興 作 降 於 五 祀 之 謂 制 度 此 聖 人 所 以 藏 身 之 固 也	ADV NOUN PART NOUN SCONJ PART VERB VERB NOUN PART PRON NOUN PRON NOUN ADV VERB ADP NOUN ADV ADV VERB NOUN NOUN VERB ADP NOUN PRON VERB VERB NOUN VERB ADP NOUN NOUN PRON VERB NOUN NOUN VERB ADP NOUN NOUN PRON VERB VERB VERB VERB ADP NUM NOUN PRON VERB VERB NOUN PRON NOUN NOUN PART VERB VERB NOUN SCONJ VERB PART
故 聖 人 參 於 天 地 並 於 鬼 神 以 治 政 也 處 其 所 存 禮 之 序 也 玩 其 所 樂 民 之 治 也 故 天 生 時 而 地 生 財 人 其 父 生 而 師 教 之 四 者 君 以 正 用 之 故 君 者 立 於 無 過 之 地 也	ADV NOUN NOUN VERB ADP NOUN NOUN VERB ADP NOUN NOUN ADV VERB NOUN PART VERB PRON PART VERB NOUN SCONJ NOUN PART VERB PRON PART VERB NOUN SCONJ NOUN PART ADV NOUN VERB NOUN CCONJ NOUN VERB NOUN NOUN PART NOUN VERB CCONJ NOUN VERB PRON NUM PART NOUN VERB VERB VERB PRON ADV NOUN PART VERB ADP VERB NOUN SCONJ NOUN PART
故 君 者 所 明 也 非 明 人 者 也 君 者 所 養 也 非 養 人 者 也 君 者 所 事 也 非 事 人 者 也 故 君 明 人 則 有 過 養 人 則 不 足 事 人 則 失 位 故 百 姓 則 君 以 自 治 也 養 君 以 自 安 也 事 君 以 自 顯 也 故 禮 達 而 分 定 故 人 皆 愛 其 死 而 患 其 生	ADV NOUN PART PART VERB PART ADV VERB NOUN PART PART NOUN PART PART VERB PART ADV VERB NOUN PART PART NOUN PART PART VERB PART ADV VERB NOUN PART PART ADV NOUN VERB NOUN ADV VERB NOUN VERB NOUN ADV ADV VERB VERB NOUN ADV VERB NOUN ADV NUM NOUN VERB NOUN VERB PRON VERB PART VERB NOUN VERB PRON VERB PART VERB NOUN VERB PRON VERB PART ADV NOUN VERB CCONJ VERB VERB ADV NOUN ADV VERB PRON NOUN CCONJ VERB PRON NOUN
故 用 人 之 知 去 其 詐 用 人 之 勇 去 其 怒 用 人 之 仁 去 其 貪	ADV VERB NOUN SCONJ NOUN VERB PRON VERB VERB NOUN SCONJ NOUN VERB PRON VERB VERB NOUN SCONJ NOUN VERB PRON VERB
故 國 有 患 君 死 社 稷 謂 之 義 大 夫 死 宗 廟 謂 之 變	NOUN NOUN VERB NOUN NOUN VERB NOUN NOUN VERB PRON NOUN VERB NOUN VERB NOUN NOUN VERB PRON VERB
故 聖 人 耐 以 天 下 為 一 家 以 中 國 為 一 人 者 非 意 之 也 必 知 其 情 辟 於 其 義 明 於 其 利 達 於 其 患 然 後 能 為 之	ADV NOUN NOUN ADV VERB NOUN NOUN VERB NUM NOUN VERB NOUN NOUN VERB NUM NOUN PART ADV VERB PRON PART ADV VERB PRON NOUN VERB ADP PRON NOUN VERB ADP PRON NOUN VERB ADP PRON NOUN ADV NOUN AUX VERB PRON
何 謂 人 情 喜 怒 哀 懼 愛 惡 欲 七 者 弗 學 而 能 何 謂 人 義 父 慈 子 孝 兄 良 弟 弟 夫 義 婦 聽 長 惠 幼 順 君 仁 臣 忠 十 者 謂 之 人 義 講 信 脩 睦 謂 之 人 利 爭 奪 相 殺 謂 之 人 患 故 聖 人 之 所 以 治 人 七 情 脩 十 義 講 信 脩 睦 尚 辭 讓 去 爭 奪 舍 禮 何 以 治 之 飲 食 男 女 人 之 大 欲 存 焉 死 亡 貧 苦 人 之 大 惡 存 焉 故 欲 惡 者 心 之 大 端 也 人 藏 其 心 不 可 測 度 也 美 惡 皆 在 其 心 不 見 其 色 也 欲 一 以 窮 之 舍 禮 何 以 哉	PRON VERB NOUN NOUN VERB VERB VERB VERB NOUN VERB VERB NUM PART ADV VERB CCONJ AUX PRON VERB NOUN NOUN NOUN VERB NOUN VERB NOUN VERB NOUN VERB NOUN VERB NOUN VERB NOUN VERB NOUN VERB NOUN VERB NOUN VERB NUM PART VERB PRON NOUN NOUN VERB NOUN VERB VERB VERB PRON NOUN NOUN ADV VERB ADV VERB VERB PRON NOUN NOUN ADV NOUN NOUN SCONJ PART ADV VERB NOUN NUM NOUN VERB NUM NOUN VERB NOUN VERB VERB VERB VERB VERB VERB VERB VERB VERB NOUN PRON VERB VERB PRON VERB VERB NOUN NOUN NOUN SCONJ NOUN NOUN VERB PRON VERB VERB VERB VERB NOUN SCONJ VERB NOUN VERB PRON ADV NOUN NOUN PART NOUN SCONJ VERB NOUN PART NOUN VERB PRON NOUN ADV AUX VERB VERB PART NOUN NOUN ADV VERB PRON NOUN ADV VERB PRON NOUN PART AUX NUM VERB VERB PRON VERB NOUN PRON VERB PART
故 人 者 其 天 地 之 德 陰 陽 之 交 鬼 神 之 會 五 行 之 秀 氣 也	ADV NOUN PART PRON NOUN NOUN SCONJ NOUN NOUN NOUN SCONJ NOUN NOUN NOUN SCONJ NOUN NUM NOUN SCONJ ADV NOUN PART
故 天 秉 陽 垂 日 星 地 秉 陰 竅 於 山 川 播 五 行 於 四 時 和 而 后 月 生 也 是 以 三 五 而 盈 三 五 而 闕 五 行 之 動 迭 相 竭 也 五 行 四 時 十二 月 還 相 為 本 也 五 聲 六 律 十二 管 還 相 為 宮 也 五 味 六 和 十二 食 還 相 為 質 也 五 色 六 章 十二 衣 還 相 為 質 也	ADV NOUN VERB NOUN VERB NOUN NOUN NOUN VERB NOUN VERB ADP NOUN NOUN VERB NUM NOUN ADP NUM NOUN VERB CCONJ NOUN NOUN VERB PART PRON VERB NUM NUM CCONJ VERB NUM NUM CCONJ VERB NUM NOUN SCONJ VERB ADV ADV VERB PART NUM NOUN NUM NOUN NUM NOUN VERB ADV AUX NOUN PART NUM NOUN NUM NOUN NUM NOUN VERB ADV AUX NOUN PART NUM NOUN NUM NOUN NUM NOUN VERB ADV AUX NOUN PART NUM NOUN NUM NOUN NUM NOUN VERB ADV AUX NOUN PART
